date,1-Month Treasury Constant Maturity Rate_Log_delta,3-Month Treasury Bill: Secondary Market Rate_Log_delta,1-Year Treasury Constant Maturity Rate_Log_delta,2-Year Treasury Constant Maturity Rate_Log_delta,5-Year Treasury Constant Maturity Rate_Log_delta,10-Year Treasury Constant Maturity Rate_Log_delta,Federal Funds Effective Rate_Log_delta,Commercial Paper Interest Rate_Log_delta,ICE BofA US High Yield Index Effective Yield_Log_delta,ICE BofA US High Yield Index Option-Adjusted Spread (OAS)_Log_delta,10-Year Treasury Constant Maturity Minus 2-Year Treasury Constant Maturity_Log_delta,10-Year Treasury Constant Maturity Minus Federal Funds Rate_Log_delta,10-Year Treasury Constant Maturity Minus 3-Month Treasury Constant Maturity_Log_delta,U.S. Dollars to Euro Spot Exchange Rate_Log_delta,Crude Oil Prices: West Texas Intermediate (WTI)_Log_delta,Crude Oil Prices: Brent - Europe_Log_delta,CBOE NASDAQ 100 Volatility Index_Log_delta,CBOE DJIA Volatility Index_Log_delta,VIX Volatility Index_Log_delta,Nasdaq Composite Index_Log_delta,NASDAQ 100 Index_Log_delta,Wilshire 5000 Total Market Index_Log_delta,Moody's Seasoned Aaa Corporate Bond Yield_Log_delta,Moody's Seasoned Baa Corporate Bond Yield_Log_delta,Nominal Broad U.S. Dollar Index_Log_delta,Wilshire 5000 to GDP Ratio_Log_delta,SPGSCI_Log_delta,open_Log_delta,high_Log_delta,low_Log_delta,close_Log_delta,adj close_Log_delta,volume_Log_delta,close,Consumer Price Index (CPI)_Log_delta,Retail Sales_Log_delta,Industrial Production_Log_delta,Nonfarm Payrolls_Log_delta,Personal Income_Log_delta,Personal Consumption Expenditures (PCE)_Log_delta,Business Inventories_Log_delta,Consumer Credit_Log_delta,Construction Spending_Log_delta,Money Supply (M2)_Log_delta,Consumer Price Index: All Items: Total for United States_Log_delta,Equity Market Volatility Tracker: Macroeconomic News and Outlook: Other Financial Indicators_Log_delta,Equity Market Volatility Tracker: Exchange Rates_Log_delta,Equity Market Volatility Tracker: Housing And Land Management_Log_delta,Equity Market Volatility Tracker: Competition Matters_Log_delta,Equity Market Volatility Tracker: Government Sponsored Enterprises_Log_delta,Equity Market Volatility Tracker: Taxes_Log_delta,Equity Market Volatility Tracker: Competition Policy_Log_delta,Equity Market Volatility Tracker: Labor Disputes_Log_delta,Equity Market Volatility Tracker: Intellectual Property Matters_Log_delta,Monetary Base; Total_Log_delta,Monetary Base; Currency in Circulation_Log_delta,Swiss Monetary Base Aggregate_Log_delta,Currency in Circulation_Log_delta,"All Employees, Private Service-Providing_Log_delta",Continued Claims (Insured Unemployment)_Log_delta,Real personal consumption expenditures (chain-type quantity index)_Log_delta,Market Value of Marketable Treasury Debt_Log_delta,Coincident Economic Activity Index for the United States_Log_delta,Total Construction Spending: Total Construction in the United States_Log_delta,Industrial Production: Manufacturing: Durable Goods: Semiconductor and Other Electronic Component (NAICS = 3344)_Log_delta,Manufacturers Inventories_Log_delta,Manufacturers Sales_Log_delta,Advance Retail Sales: Retail Trade_Log_delta,Advance Real Retail and Food Services Sales_Log_delta,Advance Retail Sales: Retail Trade and Food Services_Log_delta,Retail Sales: Retail Trade_Log_delta,Retailers Inventories_Log_delta,Real Manufacturing and Trade Industries Sales_Log_delta,Merchant Wholesalers Inventories_Log_delta,S&P CoreLogic Case-Shiller U.S. National Home Price Index_Log_delta,Producer Price Index by Industry: Total Manufacturing Industries_Log_delta,GDP_Log_delta,Real Gross Domestic Product_Log_delta,Real gross domestic product per capita_Log_delta,Real Potential Gross Domestic Product_Log_delta,Federal government current expenditures: Interest payments_Log_delta,Federal government current tax receipts_Log_delta,Federal Government: Current Expenditures_Log_delta,Corporate Profits After Tax (without IVA and CCAdj)_Log_delta,Federal Debt: Total Public Debt_Log_delta
7/26/2016,-0.006369448,-0.001731602,0,0.005221944,0,-0.001725626,0,0,0.002717393,0.002676184,-0.006768215,-0.001189768,0,0.000515464,-0.000917607,-0.001180847,0.004354431,0.000243339,0.002326484,0.000653383,0.000295193,0.000226007,0.001713796,-0.001325381,-0.001686137,0.000369959,-0.001027522,0.000851564,-0.000216683,0.000625958,-7.88E-05,-7.88E-05,-0.016404091,15.30066681,-0.000459546,-0.001205899,0.001473211,0.004424274,0.002395759,0.001105032,0.000336345,0.002671978,-0.001279494,0.002193896,-0.001480571,0.013032729,-0.004538814,0.04842742,0.010281454,-0.013335013,-0.080514819,0.056577455,-0.032716516,0.02529367,-0.005583017,0.001431048,0.011112338,0.001962021,0.002637398,-0.001121316,0.001563392,-0.001605527,0.002917178,-0.001279494,0.009782772,0.000506544,-0.006058305,-0.001205899,-0.00132761,-0.001000066,-0.001205899,0.001331436,-0.000782621,-0.000557949,0.003216817,-0.000956398,0.005433516,0.006546415,0.006630895,0.004337392,0.004689342,0.006467635,0.00492902,-0.001813202,0.004261738
7/27/2016,0.00159617,0,-0.003361348,-0.003478264,-0.008438869,-0.008673081,0,0,0.000452182,0.002669041,-0.005106394,-0.005970167,-0.005652926,0.000515198,-0.000995025,-0.004618672,-0.010456054,-0.007203499,-0.002844217,0.001563859,0.001468461,-0.000322883,-0.003430535,-0.003986716,0.002232,-0.000606977,-0.006381494,0.000259098,0.000523701,0.000257914,-0.000160707,-0.000160707,-0.008471535,15.23266697,-0.000459546,-0.001205899,0.001473211,0.004424274,0.002395759,0.001105032,0.000336345,0.002671978,-0.001279494,0.002193896,-0.001480571,0.013032729,-0.004538814,0.04842742,0.010281454,-0.013335013,-0.080514819,0.056577455,-0.032716516,0.02529367,-0.005583017,0.001431048,0.011112338,0.001962021,0.002637398,-0.001121316,0.001563392,-0.001605527,0.002917178,-0.001279494,0.009782772,0.000506544,-0.006058305,-0.001205899,-0.00132761,-0.001000066,-0.001205899,0.001331436,-0.000782621,-0.000557949,0.003216817,-0.000956398,0.005433516,0.006546415,0.006630895,0.004337392,0.004689342,0.006467635,0.00492902,-0.001813202,0.004261738
7/28/2016,-0.009615459,-0.010453057,0,-0.00174368,-0.001696353,0,0,0,0.00135532,0.001331854,0.00170503,0,0.006779687,0.013556928,-0.002952626,-0.005415552,-0.003999472,-0.00233086,-0.001425148,0.000796229,0.000883283,0.000548839,0.001716739,0.001330672,-0.006776475,0.00092629,-0.003524006,-0.000218265,-0.000405221,-5.09E-05,0.000333988,0.000333988,-0.007416871,15.3739996,-0.000459546,-0.001205899,0.001473211,0.004424274,0.002395759,0.001105032,0.000336345,0.002671978,-0.001279494,0.002193896,-0.001480571,0.013032729,-0.004538814,0.04842742,0.010281454,-0.013335013,-0.080514819,0.056577455,-0.032716516,0.02529367,-0.005583017,0.001431048,0.011112338,0.001962021,0.002637398,-0.001121316,0.001563392,-0.001605527,0.002917178,-0.001279494,0.009782772,0.000506544,-0.006058305,-0.001205899,-0.00132761,-0.001000066,-0.001205899,0.001331436,-0.000782621,-0.000557949,0.003216817,-0.000956398,0.005433516,0.006546415,0.006630895,0.004337392,0.004689342,0.006467635,0.00492902,-0.001813202,0.004261738
7/29/2016,0,0.003496507,-0.005063302,-0.008764298,-0.010238997,-0.010507978,-0.017606089,-0.00516797,0.001353485,0.003100778,-0.00170503,0.004778982,-0.010186845,0.009356498,0.001573263,-0.006645736,-0.011689754,-0.003198428,-0.011081529,0.000375063,0.000420155,0.000677561,-0.008613318,-0.00399734,-0.012392985,0.001140832,0.003524006,0.000431773,0.000704356,0.000579298,0.000658202,0.000658202,0.010271696,15.65266705,-0.000459546,-0.001205899,0.001473211,0.004424274,0.002395759,0.001105032,0.000336345,0.002671978,-0.001279494,0.002193896,-0.001480571,0.013032729,-0.004538814,0.04842742,0.010281454,-0.013335013,-0.080514819,0.056577455,-0.032716516,0.02529367,-0.005583017,0.001431048,0.011112338,0.001962021,0.002637398,-0.001121316,0.001563392,-0.001605527,0.002917178,-0.001279494,0.009782772,0.000506544,-0.006058305,-0.001205899,-0.00132761,-0.001000066,-0.001205899,0.001331436,-0.000782621,-0.000557949,0.003216817,-0.000956398,0.005433516,0.006546415,0.006630895,0.004337392,0.004689342,0.006467635,0.00492902,-0.001813202,0.004261738
8/1/2016,0.001609011,0.003484324,0,0,0.005132603,0.008764298,0.017606089,0.00516797,0.004049499,0.003532013,0.008496228,-0.005977304,0.004540303,0.001006289,-0.005729353,-0.003550478,0.007405945,0.007120963,0.007444689,0.001156825,0.001228489,-0.000451657,0.012037979,0.009302393,0.001464556,-0.000776606,-0.009055246,0.000753192,0.000210276,-0.000136836,-0.000752716,-0.000752716,0.014717284,15.33399963,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/2/2016,0.012779727,0,0,0,0.00170503,0.00695655,0,0,0.002690585,0.001761339,0.006745388,0.004784698,0.004519782,0.006141525,-0.002123184,-0.001025363,0.01186918,0.007434978,0.012028859,-0.002437339,-0.001753472,-0.00229369,0.00851069,0.00790518,-0.003796138,-0.00389736,-0.002064129,-0.00096199,-0.001053379,-0.001270613,-0.000442759,-0.000442759,-0.00126629,15.14666653,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/3/2016,-0.003179653,-0.001740644,0.005063302,0,0,0,0,0,-0.000896057,-0.000440044,0,0,0.001126761,-0.006896147,0.005011189,0.002711907,-0.003053843,-0.00462513,-0.006578547,0.001155159,0.000720234,0.001260565,0.015139061,0.001311476,0.003309631,0.001995202,0.007764084,-0.000314063,-2.65E-05,0.000447605,-0.000222241,-0.000222241,-0.000721218,15.05266666,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/4/2016,-0.003189795,-0.003490405,-0.003372684,-0.005295688,-0.006837633,-0.00695655,0,0,-0.00494272,-0.003085742,-0.001682086,-0.004784698,-0.002254792,-0.00453973,0.004297286,0.005282125,-0.009486343,-0.003176933,-0.005710593,0.000341411,0.000451311,0.000161496,-0.006700193,-0.005256254,-0.0003888,0.000161773,0.004996471,-0.000263891,0.000180844,-0.000344049,0.000759515,0.000759515,0.004004999,15.3739996,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/5/2016,-0.001598721,0.001746725,0.008410479,0.014059986,0.017007213,0.01386504,0,0,-0.004062294,-0.008423903,0,0.009546612,0.006749182,-0.006848473,-0.000344636,0.00680153,-0.009441667,-0.008356937,-0.013496896,0.002872987,0.002253503,0.002741451,0,0.006566012,0.006374487,0.004630671,0.001754458,0.000676863,0.000177692,0.000851943,-9.14E-05,-9.14E-05,-0.014629505,15.33533287,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/8/2016,0.006379607,0.00695655,0.001673641,0.003484324,0.003367007,0,0,0,-0.001357773,-0.001782532,-0.003372684,0,-0.003368897,-0.00025455,0.004699777,0.004567979,0.003922369,-0.001111317,0.001450135,-0.000417319,-0.000307299,-0.000193268,-0.001682086,-0.002621233,-0.003057267,-0.000371252,0.006308688,-0.000314032,-0.000374123,-0.000208538,-0.000609827,-0.000609827,-0.014843532,15.07733345,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/9/2016,0,-0.003472226,-0.003350087,-0.005231049,-0.006745388,-0.00690849,0,0,-0.004084417,-0.002679769,-0.001690617,-0.004761914,-0.002252253,0.004065046,-0.001067928,0.000769163,0.001753322,-0.004333567,0.002105541,0.000645255,0.000522875,0.000225476,-0.006756782,-0.006583302,-0.006099389,0.000326367,-0.002128429,-0.000185325,0.000302426,8.92E-05,0.000460164,0.000460164,-0.000886594,15.27200031,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/10/2016,0,-0.001740644,0,-0.003502631,-0.006791198,-0.008703275,0,0,-0.000454856,0.000894055,-0.00508907,-0.005984458,-0.004519782,0.007703517,-0.003938293,-0.007003412,0.00483937,0.003468355,0.005113759,-0.001093099,-0.000587006,-0.000902207,-0.011935351,-0.005298026,-0.005767779,-0.001692613,-0.004695954,0.000223014,-0.000260331,-0.000323213,-0.000540558,-0.000540558,0.002072257,15.04333305,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/11/2016,0,0,0,0.012205906,0.015215847,0.012163486,0,0,0,-0.003132694,0,0.00836825,0.007896262,-0.000377477,0.006720147,0.012076869,-0.003223643,-0.000865962,-0.004850878,0.001245724,0.000945879,0.001449579,0.005132603,0.00793655,-0.001866942,0.002354285,0.010365961,-0.000325114,-0.000358652,-0.000192704,-0.000116658,-0.000116658,-0.00728215,14.99400043,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/12/2016,0,0,0.001676446,-0.008703275,-0.01011813,-0.010416761,0,0,-0.000910332,0.001343785,-0.001702128,-0.007168489,-0.007896262,0.000503271,0.003646589,0.005223476,-0.00431442,-0.00012377,-0.001709964,0.000234642,0.000178914,-0.000193156,-0.008569033,-0.006609409,-0.000243075,-0.000328288,0.004342716,-0.000119393,-0.000143497,0.000100338,0.000110353,0.000110353,-0.001077555,15.04066658,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/15/2016,-0.00159109,0.00521287,0,0.001746725,0.006756782,0.00695655,0,0,-0.003649639,-0.004936066,0.005097717,0.004784698,0.002262444,0.003390472,0.00472832,0.012738285,0.000270197,-0.002106438,0.00341701,0.00152096,0.000950505,0.001094057,0.008569033,0.003970885,-0.003755513,0.001806268,0.008263829,9.58E-05,0.000444462,0.000141729,-3.15E-06,-3.15E-06,0.003525713,15.03933334,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/16/2016,0.00159109,-0.00695655,0.001673641,0.00695655,0.003361348,0.003460211,0,0,-0.001829827,-0.002702704,-0.003395589,0.002383791,0.006756782,0.009730616,0.003202535,0.005533155,0.012217377,0.008153226,0.010830666,-0.001823026,-0.001419925,-0.001834833,0.00170503,0.002638524,-0.007210623,-0.003194435,0.00440136,-8.33E-05,-0.000360233,-0.000242067,-0.000312177,-0.000312177,0.003703914,14.90733337,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/17/2016,0,0.005221944,0.001670844,-0.003472226,-0.001679262,-0.001728609,0,0,0.000457771,0.000901713,0.001699236,-0.001191185,-0.004499445,-0.001739563,0.000902391,0.001780228,-0.002137324,-0.006170574,-0.005857485,8.10E-05,0.000392069,0.000483177,-0.005123837,-0.002638524,0.007571473,0.000663083,0.002418766,-0.000182258,-0.000368163,-9.72E-05,-5.83E-05,-5.83E-05,-0.007652013,14.88266659,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/18/2016,0,-0.00173762,0,-0.005231049,-0.005054771,-0.005203828,0,0,-0.001373941,0.000450552,0,-0.003582093,-0.00338792,0.008790993,0.005210395,0.005036352,-0.008190714,-0.005461781,-0.009971219,0.000600335,0.000153273,0.000869131,-0.005150226,-0.002645504,-0.009281657,0.001461981,0.007097141,-8.01E-05,0.000129496,-8.12E-05,4.26E-05,4.26E-05,-0.001162482,14.90066719,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/19/2016,0,0,0.001668057,0.008703275,0.008410479,0.008658063,0,0,0,-0.002254792,0,0.005963047,0.005640173,-0.00098668,0.001046299,-0.000399692,-0.009891009,-0.000871677,-0.001187414,-9.25E-05,-0.000120529,-0.000418376,0.003436429,0.002645504,0.007386839,-0.000796013,-0.000410219,-4.40E-05,-7.64E-05,3.82E-05,0.000234933,0.000234933,-0.000881569,15,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/22/2016,-0.004780886,0,-0.001668057,0,-0.003355708,-0.005185837,0,0,0,0.001353485,-0.005106394,-0.003573559,-0.002252253,-0.001481848,-0.006294277,-0.007394491,0.007866581,0.010287009,0.012202474,0.000324865,0.000114835,0,-0.008613318,-0.006626929,0.002680348,-3.28E-05,-0.007538456,9.90E-05,-9.36E-06,2.39E-05,-0.000326399,-0.000326399,0.006489347,14.86200047,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/23/2016,0.006369448,0.00173762,0,-0.003472226,0,0,0,0,-0.001375831,-0.001805055,0.003407158,0,-0.001128032,-0.000741748,0.002777363,0.003446101,0.002833054,0.002340047,0.001433505,0.000808049,0.00047059,0.000740085,0,-0.001330672,-0.000851262,0.001261171,0.003289462,2.36E-05,0.000527222,1.91E-05,0.000301173,0.000301173,0.042405196,14.98933315,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
8/24/2016,0,0.001734606,0.001668057,0.003472226,-0.003367007,0.001731602,0,0,-0.000459031,-0.000451773,-0.001702128,0.001192606,0,-0.006451635,-0.004695991,-0.006557778,0.014046114,0.007475983,0.013837919,-0.002214294,-0.00166086,-0.001738459,0,0.001330672,0.005163588,-0.002943148,-0.006904067,0.000428878,-0.000208983,-9.24E-05,-0.000350064,-0.000350064,-0.034388638,14.84133339,0.001685234,2.85E-05,-0.001094178,0.001810373,0.001357667,0.001359031,6.73E-05,0.003218295,0.002795938,0.003111462,0.000839259,0.032966002,-0.015467522,0.108685448,-0.00451947,0.021919753,0.020715932,-0.087175278,-0.072825224,-0.055513739,0.004658181,0.000476561,0.002169646,0.000210884,0.002334235,0.000526644,0.000921081,0.004402234,0.001651918,0.002795938,0.004973346,0.001329302,0.002736249,2.85E-05,-0.000827927,0.000588899,2.85E-05,0.000500961,0.007444618,-0.001100009,0.001857649,-0.004315146,0.005874766,0.005121523,0.004706413,0.004322026,0.002953539,-0.000483546,0.002508991,0.015850867,0.008901699
